source_file,source_sheet,supplier_name,sku,description,unit,price,category
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,101,"לחמניה 75 גר,",,1.3,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,113,לחמנית אצבע קטן,,1.3,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,115,שש המבורגר בשקית,,9.84,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,138,לחמניות בינגו,,9.84,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,212,שחור פרוס,,5.63,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,301,חלה רגילה,,3.86,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,308,חלת שיפון,,9.0,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,374,ביגל אמריקאי כהה,,1.76,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,396,ביגל אמריקאי קטן,,1.76,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,426,אחיד מלא,,8.6,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,651,שמרים קקאו,,10.95,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,671,עוגת שיש,,10.62,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,810,רוגלך שוקולד,,11.2,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,חמי בגאט,,3.4,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,בגאט,,4.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,811,רוגלך קינמון,,11.2,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,קוקיס ענק פרווה,,40.0,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,בסיס לפיצה ללא גלוטן,,22.0,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,"בורקס תפו""א ללא גלוטן",,35.0,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,בורקס גבינה ללא גלוטן,,25.0,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,אחוזה בלוק,"ק""ג",31.189,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,אשל 4.5%,,1.15,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,72986233,באדי וניל בדצ 125 גרם,יחידה,1.96,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,72986233,באדי וניל בדצ 125 גרם,יחידה,1.46,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,72986240,באדי שוקו בדצ 125 גרם,יחידה,1.96,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,4120252,"באדי תות 125 גרם בד""צ",יחידה,2.03,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,4126810,"גב. 5% בדצ 2 ק""ג",יחידה,26.7,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,גבינה 5% 250,,3.41,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,גבינת חמד,"1 ק""ג",38.98,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,גבינה 9%,,27.17,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,גבינת שמנת,"ק""ג",21.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,"גיל 125 מ""ל",,0.66,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,חלב כד מהדרין,2 ליטר,9.16,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,4131050,חלב מהדרין 1% שקית,יחידה,3.77,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,חלב 1.5 3%,,6.87,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,חלב 3% 1 ליטר קרטון,יחידה,4.58,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,42015,חלב מהדרין 3% שקית,יחידה,4.04,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,4124076,חמאה 100 בדצ,יחידה,3.05,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,4124076,חמאה 100 בדצ,יחידה,2.39,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,חמאה 200 ג' מהדרין,,5.82,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,72963128,טיראן פרוס,"ק""ג",47.61,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,טיראן פתיתים,"ק""ג",40.62,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,יופלה אננס,,2.24,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,יופלה אפרסק,,2.24,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,יופלה תות,,2.24,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,40530,"ירושלים פרוס 3 ק""ג","ק""ג",48.21,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,מאגדת יופלה מעודן בדץ,,14.32,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,מאגדת מיני קרלו,,8.48,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,מגורדת לפיצה,,35.0,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,מוצרלה רסק מוסדי,,48.32,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,מעדן סויה שוקולד,,2.66,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,מעדן סויה וניל,,2.66,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,סויה ביו תות,,3.03,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,מעדן סויה טופי כרמל,,2.66,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,מרגרינה לאפיה חמאה,יחידה,2.6,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,משקה אורז ושקדים,,8.42,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,משקה שיבולת שועל,,8.42,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,נפולאון,"1.5 ק""ג",27.75,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,סויה טבעי,,7.32,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,סויה ללא סוכר,,7.32,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,4120283,סויה 1 ליטר מועשר,יחידה,6.33,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,עמק 28% פרוס,,45.27,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,פתיתי עמק,"3 ק""ג",41.65,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,קוטג' 5% 250,,4.26,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,4126827,"קוטג' 5% מהדרין 2 ק""ג",יחידה,34.02,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,קוביות בולגרית,,33.5,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,קרלו אקס וניל,,1.21,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,קרלו אקספ שוקולד,,1.21,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,קצפת 500,,10.35,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,רסק עגבניות,,64.0,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,שוקו בדצ 225,יחידה,1.45,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,שוקו בשקית,,1.8,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,שמנית 9% חצי מנה,,0.94,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,שמנית 38%,"500 מ""ל",8.6,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,שמנית ארגינל,,1.15,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,4125578,שמנת 4 42% בדצ,יחידה,74.87,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,1999993,דלי איחסון ביצה קשה,יחידה,9.0,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,5001101,"ביצה מ. חביתות 10 ק""ג","ק""ג",10.75,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,5003001,"ביצה צהוב 10 ק""ג","ק""ג",17.1105,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,5004010,"ביצה קשה 10 ק""ג","ק""ג",19.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,ביצה M,1,0.96,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,בצל ירוק,יחידה,5.6,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,בצל ירוק,יחידה,6.3,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,כוסברה,יחידה,4.6,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,כוסברה,יחידה,4.95,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,כרוב אדום,קרטון,63.0,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,כרוב לבן,קרטון,58.0,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,כרוב לבן,קרטון,63.0,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,כרובית,קרטון,63.0,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,נענע,יחידה,4.6,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,סלרי,יחידה,5.6,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,סלרי,יחידה,6.3,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,פטרוזיליה,יחידה,4.6,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,פטרוזיליה,יחידה,4.95,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,קרטון חסה,קרטון,36.0,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,קרטון חסה,קרטון,40.95,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,שמיר,יחידה,4.6,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,שמיר,יחידה,4.95,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,554969,שמנת טבעי,"ק""ג",24.32,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,554174,מגוררת לפיצה,"ק""ג",42.65,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,554792,בולגרי דלי 5%,"ק""ג",30.16,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,אגרול  בדצ,,15.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,אגרול ירקות בדצ רובין,,19.5,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,אגרול מיני בדצ,,15.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,אמפנדה בשר גדול מטוגן,,15.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,אמפנדה בשר מיני,,15.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,"בורגר צמחי 8 ק""ג",,19.5,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,בורקס פטריות,,11.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,"בורקס תפו""א",,8.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,ביס פטריות,,13.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,ביס תרד,,13.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,בלינצ'ס בטעם בשר,,16.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,"בלינצ'ס תפו""א",,15.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,בלינצ'ס פטריות,,15.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,בלינצ'ס גבינה,,16.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,בצק עלים בגלילים (פרה),,7.4,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,בצק עלים מוסדי,,6.4,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,דניש קרם וניל,,13.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,המבורגר צימחי,,19.5,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,טאמפנדה פטריות גדול,,14.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,"טבעות בצל 5 ק""ג",,15.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,כדורי פלאפל אסלי,,14.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,כדורי פלאפל תפזורת פר,,12.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,לביבות תירס מטוגנות,,14.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,נקנקיה לעטיפה צמחית,,15.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,קובה מיני בשר,,15.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,קציצות דג (קפוא זן),,17.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,קרואסון חמאה ריק,,13.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,קרואסון שוקולד תפזורת,,14.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,קרפלך בשר,,21.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,קרפלך טעם בשר,,21.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,רביולי בטטה,,25.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,רביולי פטריות,,25.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,רביולי תרד,,25.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,רוגלך,,14.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,שטרודל אצבעות קינמון,,15.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,"שניצל לקט ירקות 8 ק""ג",,15.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,"שניצל תירס 8 ק""ג",,15.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,,שנק דניש קינמון,,13.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,8201001,"בורקס תפו""א 6 ק""ג שחף","ק""ג",6.7,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,2618263,"טבעות בצל 5 ק""ג שף הטבע","ק""ג",12.8,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,1922767,"לטקס תפו""א 8 ק""ג - שף הטוב","ק""ג",12.8,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,6619044,"פסטל 5 ק""ג רובין","ק""ג",12.1,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,6619068,"קובה בשר מיני 5 ק""ג רובין","ק""ג",8.5,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,28200225,ריצ' בסיס קצפת 4*3.78 בדצ,יחידה,53.3,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,502804,"שניצל תירס 8 ק""ג - שף הטוב","ק""ג",12.4,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,502806,"שנציל צמחי 8 ק""ג - שף הטוב","ק""ג",12.4,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,100855,"בצק עלים 2/6 ק""ג - יינון","ק""ג",8.0,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,6619037,"סיגר תפו""א 5 ק""ג רובין","ק""ג",12.3,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,226231,ריצ' להעשרת קפה 12*0.855,יחידה,10.6,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,חסר,"שניצל נסיכה בשומשום 8 ק""ג","ק""ג",12.9,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,41080,"פילה זהבון תפזורת 10 ק""ג","ק""ג",10.95,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,8208500,RC 1.5  - שישיה,ארגז,24.17,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,8208500,RC 1.5  - שישיה,ארגז,20.592840000000002,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,8209500,RC DIET 1.5  - שישיה,ארגז,22.46,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,8209500,RC DIET 1.5  - שישיה,ארגז,17.968,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,8975100,מי עין גדי (6),ארגז,16.59,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,8975100,מי עין גדי (6),ארגז,8.802653999999999,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,8203100,RCQ 1.5 אורנג - (12),ארגז,43.2,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,8203100,RCQ 1.5 אורנג - (12),ארגז,34.56,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,8203400,RCQ 1.5 לימון - (12),ארגז,43.2,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,8203400,RCQ 1.5 לימון - (12),ארגז,34.56,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,8205100,מים בטעמים,ארגז,57.27,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,8205100,מים בטעמים,ארגז,48.679500000000004,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,9225400,"ספרינג תפו""ע 1.5 (12)",ארגז,71.14,מזון
/mnt/user-data/uploads/1783406084431_מחירים_-_ספקי_מזון.xlsx,גיליון1,מאפיית אנג'ל,9225400,"ספרינג תפו""ע 1.5 (12)",ארגז,71.14,מזון
